wbid,R1 rpm,R2 rpm,R3 rpm
WBGene00000001,22.353973541045214,10.672955732784118,14.86572288046175
WBGene00000002,0.34928083657883147,0.6468458019869161,0.9910481920307832
WBGene00000003,0.0,0.3234229009934581,0.0
WBGene00000004,1.3971233463153259,0.6468458019869162,3.3034939734359443
WBGene00000005,2.6778197471043748,3.5576519109280396,6.606987946871889
WBGene00000006,0.5821347276313857,0.21561526732897207,0.1651746986717972
WBGene00000007,1.9792580739467116,5.498189316888788,2.97314457609235
WBGene00000008,0.2328538910525543,0.3234229009934581,2.6427951787487554
WBGene00000009,0.6985616731576629,0.0,1.3213975893743777
WBGene00000010,14.553368190784644,10.133917564461687,9.580132522964238
WBGene00000012,0.0,0.10780763366448604,0.0
WBGene00000013,0.2328538910525543,0.10780763366448604,0.3303493973435944
WBGene00000014,0.0,0.0,0.1651746986717972
WBGene00000015,0.0,0.0,0.0
WBGene00000016,0.0,0.43123053465794414,0.1651746986717972
WBGene00000017,0.0,0.21561526732897207,0.0
WBGene00000018,2.9106736381569287,1.6171145049672906,3.3034939734359443
WBGene00000019,1.0478425097364943,1.0780763366448602,1.486572288046175
WBGene00000020,2.212111964999266,3.449844277263553,2.6427951787487554
WBGene00000021,0.2328538910525543,0.7546534356514022,0.0
WBGene00000022,5.239212548682472,2.910806108941123,6.937337344215482
WBGene00000023,0.9314155642102172,3.234229009934581,1.8169216853897692
WBGene00000024,0.0,0.0,0.0
WBGene00000025,0.0,0.0,0.0
WBGene00000026,0.11642694552627715,0.0,0.0
WBGene00000027,0.0,0.10780763366448604,0.0
WBGene00000028,0.0,0.0,0.0
WBGene00000029,0.0,0.3234229009934581,0.1651746986717972
WBGene00000030,0.0,0.10780763366448604,0.1651746986717972
WBGene00000031,0.0,0.10780763366448604,0.3303493973435944
WBGene00000032,0.11642694552627715,0.0,0.0
WBGene00000033,0.34928083657883147,0.10780763366448604,0.1651746986717972
WBGene00000034,0.0,0.10780763366448604,0.3303493973435944
WBGene00000035,1.0478425097364943,0.3234229009934581,0.825873493358986
WBGene00000036,0.4657077821051086,0.43123053465794414,1.8169216853897692
WBGene00000037,0.4657077821051086,0.43123053465794414,0.3303493973435944
WBGene00000038,0.0,0.10780763366448604,0.0
WBGene00000039,0.6985616731576629,1.6171145049672906,0.6606987946871888
WBGene00000040,10.711278988417499,9.594879396139257,10.901530112338614
WBGene00000041,136.33595321127055,82.5806473869963,112.15362039815031
WBGene00000042,2.0956850194729886,0.8624610693158883,1.6517469867179722
WBGene00000043,0.0,0.21561526732897207,0.0
WBGene00000044,0.2328538910525543,0.10780763366448604,0.4955240960153916
WBGene00000045,0.0,0.21561526732897207,0.1651746986717972
WBGene00000046,0.0,0.10780763366448604,0.3303493973435944
WBGene00000047,0.11642694552627715,0.0,0.1651746986717972
WBGene00000048,0.0,0.21561526732897207,0.1651746986717972
WBGene00000049,0.11642694552627715,0.0,2.1472710827333636
WBGene00000050,0.5821347276313857,0.3234229009934581,0.3303493973435944
WBGene00000051,0.34928083657883147,0.6468458019869162,0.1651746986717972
WBGene00000053,0.11642694552627715,0.10780763366448604,0.0
WBGene00000054,0.5821347276313857,0.21561526732897207,0.6606987946871888
WBGene00000055,0.4657077821051086,0.3234229009934581,0.3303493973435944
WBGene00000056,0.11642694552627715,1.6171145049672906,0.1651746986717972
WBGene00000057,0.0,0.6468458019869162,0.6606987946871888
WBGene00000058,0.34928083657883147,0.0,0.4955240960153916
WBGene00000059,0.11642694552627715,0.43123053465794414,0.3303493973435944
WBGene00000060,0.34928083657883147,0.0,0.3303493973435944
WBGene00000061,0.0,0.0,0.1651746986717972
WBGene00000062,0.11642694552627715,0.43123053465794414,0.1651746986717972
WBGene00000063,15.019075972889752,14.44622291104113,13.70949998975917
WBGene00000064,186.74882062414855,109.96378633777576,144.03233724180717
WBGene00000065,32.5995447473576,17.572644287311224,32.20906624100046
WBGene00000066,28.5246016539379,28.353407653759827,44.59716864138525
WBGene00000067,10.827705933943776,9.271456495145799,10.571180714995021
WBGene00000068,0.2328538910525543,0.8624610693158883,0.6606987946871888
WBGene00000069,0.81498861868394,0.5390381683224301,0.3303493973435944
WBGene00000070,1.0478425097364943,0.43123053465794414,0.4955240960153916
WBGene00000071,0.34928083657883147,0.21561526732897207,0.8258734933589861
WBGene00000072,0.0,0.6468458019869162,1.1562228907025804
WBGene00000073,1.5135502918416028,0.8624610693158883,2.1472710827333636
WBGene00000074,6.403482003945243,4.527920613908414,6.772162645543686
WBGene00000075,4.88993171210364,3.3420366435990667,3.633843370779539
WBGene00000079,44.12581235445904,31.37202139636544,40.137451777246724
WBGene00000080,29.572444163674398,16.710183217995336,21.472710827333636
WBGene00000081,14.20408735420581,18.111682455633655,17.673692757882304
WBGene00000082,1.0478425097364943,2.479575574283179,2.312445781405161
WBGene00000083,0.9314155642102172,1.6171145049672906,2.1472710827333636
WBGene00000084,0.6985616731576629,0.6468458019869162,0.4955240960153916
WBGene00000085,0.11642694552627715,0.21561526732897207,0.0
WBGene00000086,0.34928083657883147,0.10780763366448604,1.1562228907025804
WBGene00000088,2.328538910525543,2.3717679406186924,3.4686686721077415
WBGene00000089,11.40984066157516,6.684073287198133,11.562228907025803
WBGene00000090,45.63936264630064,27.598754218108425,38.155355393185154
WBGene00000092,1.1642694552627715,0.6468458019869161,1.3213975893743777
WBGene00000093,7.451324513681738,7.977764891171967,11.727403605697603
WBGene00000094,6.287055058418966,6.360650386204676,6.937337344215483
WBGene00000095,1.3971233463153259,1.4014992376383184,2.1472710827333636
WBGene00000096,0.2328538910525543,0.21561526732897207,0.8258734933589861
WBGene00000097,36.20878005867219,22.74741070320655,26.427951787487554
WBGene00000098,24.449658560518202,15.093068713028044,21.637885526005434
WBGene00000099,33.88024114814665,21.884949633890663,31.87871684365686
WBGene00000100,8.1498861868394,5.71380458421776,5.615939754841105
WBGene00000101,61.24057334682178,34.92967330729348,50.70863249224175
WBGene00000102,51.11142908603567,25.87383207947665,35.842909611779994
WBGene00000103,0.9314155642102172,0.7546534356514022,0.3303493973435944
WBGene00000105,6.054201167366412,3.018613742605609,5.450765056169308
WBGene00000106,25.61392801578097,11.211993901106549,18.169216853897694
WBGene00000107,15.95049153709997,13.58376184172524,14.86572288046175
WBGene00000108,0.0,0.10780763366448604,0.1651746986717972
WBGene00000109,68.69189786050352,47.54316644603834,66.23505416739069
WBGene00000110,23.401816050781708,14.230607643712156,14.86572288046175
WBGene00000111,0.2328538910525543,0.0,0.6606987946871888
WBGene00000112,16.998334046836465,10.026109930797201,12.883626496400183
WBGene00000113,5.355639494208749,3.773267178257011,3.4686686721077415
WBGene00000114,50.64572130393056,30.186137426056092,38.32053009185695
WBGene00000115,124.343977822064,85.59926112960191,116.44816256361703
WBGene00000116,0.11642694552627715,1.0780763366448602,0.1651746986717972
WBGene00000117,5.937774221840135,5.066958782230843,6.441813248200091
WBGene00000118,1.7464041828941572,0.8624610693158883,0.9910481920307832
WBGene00000120,0.34928083657883147,0.21561526732897207,0.6606987946871888
WBGene00000121,11.176986770522607,5.821612217882246,10.07565661897963
WBGene00000122,33.06525252946271,24.47233284183833,27.914524075533727
WBGene00000123,398.0637267543416,294.6382628050403,373.9555177929489
WBGene00000133,0.9314155642102172,0.21561526732897207,0.0
WBGene00000134,0.0,0.0,0.1651746986717972
WBGene00000135,0.0,0.0,1.6517469867179722
WBGene00000136,1.0478425097364943,0.8624610693158883,1.9820963840615664
WBGene00000137,2.44496585605182,1.5093068713028046,2.6427951787487554
WBGene00000138,0.34928083657883147,0.21561526732897207,0.0
WBGene00000139,0.11642694552627715,0.21561526732897207,0.1651746986717972
WBGene00000140,63.10340447524222,48.08220461436077,80.44007825316524
WBGene00000142,12.457683171311654,7.438726722849537,11.23187950968221
WBGene00000143,23.867523832886818,12.936916039738325,15.36124697647714
WBGene00000144,7.451324513681738,3.234229009934581,3.7990180694513356
WBGene00000145,6.869189786050352,4.204497712914955,3.6338433707795383
WBGene00000146,43.54367762682766,22.963025970535526,35.017036118421004
WBGene00000147,8.61559396894451,3.665459544592525,4.624891562810322
WBGene00000148,14.902649027363474,8.516803059494396,13.213975893743777
WBGene00000149,5.937774221840135,4.204497712914955,6.772162645543686
WBGene00000150,0.11642694552627715,1.4014992376383184,0.8258734933589861
WBGene00000151,19.210446011835728,14.985261079363559,18.169216853897694
